timestamp,region,service_type,demand,capacity_allocation,cost_usd,service_availability_pct,is_holiday,economic_index,market_growth_rate,cloud_adoption_index
19-01-2024,Southeast Asia,Network,787,877,173.42,98.68,1,99.41,3.98,77.58
19-01-2024,Korea Central,Compute,492,606,164.78,99.64,1,99.41,3.98,77.58
19-01-2024,Korea Central,Storage,697,767,155.89,99.99,1,99.41,3.98,77.58
19-01-2024,Korea Central,Network,777,927,255.92,99.86,1,99.41,3.98,77.58
19-01-2024,Central India,Compute,524,729,150.51,99.52,1,99.41,3.98,77.58
19-01-2024,Central India,Storage,418,546,138.23,99.7,1,99.41,3.98,77.58
19-01-2024,Central India,Network,325,390,73.68,99.77,1,99.41,3.98,77.58
20-01-2024,East Asia,Compute,855,974,139.32,99.16,1,99.16,3.14,70.15
20-01-2024,East Asia,Storage,568,771,144.13,98.66,1,99.16,3.14,70.15
20-01-2024,East Asia,Network,803,929,140.08,99.06,1,99.16,,70.15
20-01-2024,South India,Compute,785,1033,185.47,99.08,1,99.16,3.14,70.15
20-01-2024,South India,Storage,679,792,211.36,99.54,1,99.16,3.14,70.15
20-01-2024,South India,Network,622,803,103.7,99.32,1,99.16,3.14,70.15
20-01-2024,Japan East,Compute,220,253,68.68,99.68,1,99.16,3.14,70.15
20-01-2024,Japan East,Storage,688,776,131.91,99.74,1,99.16,3.14,70.15
20-01-2024,Japan East,Network,409,538,137.32,98.65,1,99.16,3.14,
20-01-2024,Southeast Asia,Compute,527,707,183.88,99.82,1,99.16,3.14,
20-01-2024,Southeast Asia,Storage,473,570,126.1,99.33,1,99.16,3.14,70.15
20-01-2024,Southeast Asia,Network,399,463,102.68,98.8,1,99.16,3.14,70.15
20-01-2024,Korea Central,Compute,271,298,44.73,98.65,1,99.16,3.14,70.15
20-01-2024,Korea Central,Storage,710,943,,99.46,1,99.16,3.14,70.15
20-01-2024,Korea Central,Network,526,705,124.14,99.28,1,99.16,3.14,70.15
20-01-2024,Central India,Compute,505,617,96.86,99.72,1,99.16,3.14,70.15
20-01-2024,Central India,Storage,342,439,86.71,98.65,1,99.16,3.14,70.15
20-01-2024,Central India,Network,552,,185.4,98.88,1,99.16,3.14,
21-01-2024,East Asia,Compute,311,,53.56,98.84,0,98.41,3.29,69.5
21-01-2024,East Asia,Storage,342,473,63.23,99.66,0,98.41,3.29,69.5
21-01-2024,East Asia,Network,361,501,91.39,99.48,0,98.41,3.29,69.5
21-01-2024,South India,Compute,373,444,61.51,98.83,0,98.41,3.29,69.5
21-01-2024,South India,Storage,773,1003,225.85,99.41,0,98.41,3.29,69.5
21-01-2024,South India,Network,827,1140,263.81,98.82,0,98.41,3.29,69.5
21-01-2024,Japan East,Compute,777,1048,200.16,98.6,0,98.41,3.29,69.5
21-01-2024,Japan East,Storage,828,989,256.22,98.51,0,98.41,3.29,69.5
21-01-2024,Japan East,Network,610,760,99.63,99.36,0,98.41,3.29,69.5
21-01-2024,Southeast Asia,Compute,451,,132.23,99.22,0,98.41,3.29,69.5
21-01-2024,Southeast Asia,Storage,427,569,73.81,98.98,0,98.41,3.29,69.5
21-01-2024,Southeast Asia,Network,856,1100,129.47,98.67,0,98.41,3.29,69.5
21-01-2024,Korea Central,Compute,784,1024,248.79,99.02,0,98.41,3.29,69.5
21-01-2024,Korea Central,Storage,794,1101,250.78,98.64,0,98.41,3.29,69.5
21-01-2024,Korea Central,Network,504,703,151.36,98.68,0,98.41,3.29,69.5
21-01-2024,Central India,Compute,708,907,210.53,99.05,0,98.41,3.29,69.5
21-01-2024,Central India,Storage,673,795,103.73,99.28,0,98.41,3.29,69.5
21-01-2024,Central India,Network,661,881,222.71,98.95,0,98.41,3.29,69.5
22-01-2024,East Asia,Compute,636,707,171.31,98.62,1,98.55,2.62,78.78
22-01-2024,East Asia,Storage,272,300,94.26,98.93,1,98.55,2.62,78.78
22-01-2024,East Asia,Network,749,886,238.74,98.99,1,98.55,2.62,78.78
22-01-2024,South India,Compute,,833,119.95,99.18,1,98.55,2.62,78.78
22-01-2024,South India,Storage,315,430,82.5,98.53,1,98.55,2.62,78.78
22-01-2024,South India,Network,672,773,156.36,98.68,1,98.55,2.62,78.78
22-01-2024,Japan East,Compute,457,534,153.02,99.06,1,98.55,2.62,78.78
22-01-2024,Japan East,Storage,602,756,176.29,99.91,1,98.55,2.62,78.78
22-01-2024,Japan East,Network,588,661,130.42,99.28,1,98.55,2.62,78.78
22-01-2024,Southeast Asia,Compute,279,384,,99.66,1,98.55,2.62,78.78
22-01-2024,Southeast Asia,Storage,704,866,244.2,98.83,1,98.55,2.62,78.78
22-01-2024,Southeast Asia,Network,725,910,144.31,99.33,1,98.55,2.62,78.78
22-01-2024,Korea Central,Compute,533,657,83.35,99.25,1,98.55,2.62,78.78
22-01-2024,Korea Central,Storage,659,838,189.07,98.89,1,98.55,2.62,78.78
22-01-2024,Korea Central,Network,803,931,199.2,99.74,1,98.55,2.62,78.78
22-01-2024,Central India,Compute,630,869,214.51,98.64,1,98.55,2.62,78.78
22-01-2024,Central India,Storage,486,585,77.43,99.47,1,98.55,2.62,78.78
22-01-2024,Central India,Network,243,334,51.93,99.51,1,98.55,2.62,78.78
23-01-2024,East Asia,Compute,706,901,236.87,99.91,0,97.5,4.96,67.58
23-01-2024,East Asia,Storage,775,919,161.45,99.86,0,97.5,4.96,67.58
23-01-2024,East Asia,Network,782,,207.96,99.09,0,97.5,4.96,67.58
23-01-2024,South India,Compute,436,510,132.51,98.57,0,97.5,4.96,67.58
23-01-2024,South India,Storage,355,449,79.55,98.79,0,97.5,4.96,67.58
23-01-2024,South India,Network,861,1114,270.44,99.09,0,97.5,4.96,67.58
23-01-2024,Japan East,Compute,247,336,76.71,99.89,0,97.5,4.96,67.58
23-01-2024,Japan East,Storage,678,771,152.99,98.54,0,97.5,4.96,67.58
23-01-2024,Japan East,Network,808,1059,245,99.06,0,97.5,4.96,67.58
23-01-2024,Southeast Asia,Compute,503,625,123.25,99.13,0,97.5,4.96,67.58
23-01-2024,Southeast Asia,Storage,649,778,120.43,98.72,0,97.5,4.96,67.58
23-01-2024,Southeast Asia,Network,620,747,148.46,98.88,0,97.5,4.96,67.58
23-01-2024,Korea Central,Compute,522,,168.65,98.79,0,97.5,4.96,67.58
23-01-2024,Korea Central,Storage,351,400,120.08,99.44,0,97.5,4.96,67.58
23-01-2024,Korea Central,Network,832,981,131.45,99.9,0,97.5,,67.58
23-01-2024,Central India,Compute,344,413,104.13,99.52,0,97.5,4.96,67.58
23-01-2024,Central India,Storage,866,1150,201.85,99.27,0,97.5,4.96,67.58
23-01-2024,Central India,Network,281,339,93.06,98.82,0,97.5,4.96,67.58
24-01-2024,East Asia,Compute,424,510,144.57,98.9,0,99.8,3.35,85.21
24-01-2024,East Asia,Storage,369,425,123.15,98.92,0,99.8,3.35,85.21
24-01-2024,East Asia,Network,,787,184.4,98.58,0,99.8,3.35,85.21
24-01-2024,South India,Compute,266,329,85.4,99.14,0,99.8,3.35,85.21
24-01-2024,South India,Storage,333,458,87.89,98.86,0,99.8,3.35,85.21
24-01-2024,South India,Network,620,830,126.71,99.75,0,99.8,3.35,85.21
24-01-2024,Japan East,Compute,564,698,94.42,99.6,0,99.8,3.35,85.21
24-01-2024,Japan East,Storage,255,281,,98.96,0,99.8,3.35,85.21
24-01-2024,Japan East,Network,294,334,88.89,99.77,0,99.8,3.35,85.21
24-01-2024,Southeast Asia,Compute,844,,175.14,99.15,0,99.8,3.35,85.21
24-01-2024,Southeast Asia,Storage,546,610,180.2,98.76,0,99.8,3.35,85.21
24-01-2024,Southeast Asia,Network,593,696,124.68,98.57,0,99.8,3.35,85.21
24-01-2024,Korea Central,Compute,537,657,135.16,99.8,0,99.8,3.35,85.21
24-01-2024,Korea Central,Storage,442,583,129.65,99.42,0,99.8,3.35,85.21
24-01-2024,Korea Central,Network,451,584,156.47,,0,99.8,3.35,85.21
24-01-2024,Central India,Compute,809,920,142.6,99.58,0,99.8,3.35,85.21
24-01-2024,Central India,Storage,783,1006,141.64,99.63,0,99.8,3.35,85.21
24-01-2024,Central India,Network,458,634,149.27,99.04,0,99.8,3.35,85.21
25-01-2024,East Asia,Compute,735,835,118.72,99.26,0,99.38,4.44,81.04
25-01-2024,East Asia,Storage,704,806,192.39,98.89,0,99.38,4.44,81.04
25-01-2024,East Asia,Network,660,810,209.64,98.69,0,99.38,4.44,81.04
25-01-2024,South India,Compute,729,893,252.4,98.58,0,99.38,4.44,81.04
25-01-2024,South India,Storage,738,1032,125.57,,0,99.38,4.44,81.04
25-01-2024,South India,Network,228,316,39.16,98.88,0,99.38,4.44,81.04
25-01-2024,Japan East,Compute,521,724,139.32,99.22,0,99.38,4.44,81.04
25-01-2024,Japan East,Storage,735,956,197.38,99.22,0,99.38,4.44,81.04
25-01-2024,Japan East,Network,248,304,51.51,99.03,0,99.38,4.44,81.04
25-01-2024,Southeast Asia,Compute,311,351,60.11,99.32,0,99.38,4.44,81.04
25-01-2024,Southeast Asia,Storage,616,736,124.79,99.39,0,99.38,4.44,81.04
25-01-2024,Southeast Asia,Network,684,761,131.71,99.34,0,99.38,4.44,81.04
25-01-2024,Korea Central,Compute,444,507,140.79,99.25,0,99.38,4.44,81.04
25-01-2024,Korea Central,Storage,347,442,82.97,98.58,0,99.38,4.44,81.04
25-01-2024,Korea Central,Network,499,566,107.5,99.38,0,99.38,4.44,81.04
25-01-2024,Central India,Compute,539,603,177.27,99.99,0,99.38,4.44,
25-01-2024,Central India,Storage,445,518,100.28,99.19,0,99.38,4.44,81.04
25-01-2024,Central India,Network,507,628,82.29,99.13,0,99.38,4.44,81.04
26-01-2024,East Asia,Compute,224,279,74.24,98.85,0,97.36,2.78,62.53
26-01-2024,East Asia,Storage,308,407,90.47,99.67,0,97.36,2.78,62.53
26-01-2024,East Asia,Network,708,862,146.3,98.97,0,97.36,2.78,62.53
26-01-2024,South India,Compute,240,315,50.78,99.38,0,97.36,2.78,62.53
26-01-2024,South India,Storage,876,1009,214.88,99.65,0,97.36,2.78,62.53
26-01-2024,South India,Network,676,936,230.78,98.81,0,97.36,2.78,62.53
26-01-2024,Japan East,Compute,379,499,,99.68,0,97.36,2.78,62.53
26-01-2024,Japan East,Storage,371,434,94.2,99.43,0,97.36,2.78,62.53
26-01-2024,Japan East,Network,808,1097,129.98,99.78,0,97.36,2.78,62.53
26-01-2024,Southeast Asia,Compute,356,398,78.31,98.72,0,97.36,2.78,62.53
26-01-2024,Southeast Asia,Storage,880,1230,262.37,98.53,0,97.36,2.78,62.53
26-01-2024,Southeast Asia,Network,237,261,78.69,98.72,0,97.36,2.78,62.53
26-01-2024,Korea Central,Compute,728,890,224.06,99.49,0,97.36,2.78,62.53
26-01-2024,Korea Central,Storage,244,290,41.18,99.49,0,97.36,2.78,62.53
26-01-2024,Korea Central,Network,557,762,184.25,99.76,0,97.36,2.78,62.53
26-01-2024,Central India,Compute,711,984,198.13,99.39,0,97.36,2.78,62.53
26-01-2024,Central India,Storage,879,1063,275.39,98.58,0,97.36,2.78,62.53
26-01-2024,Central India,Network,625,720,171.29,98.96,0,97.36,2.78,62.53
27-01-2024,East Asia,Compute,,917,138.7,,1,101.15,2.29,61.2
27-01-2024,East Asia,Storage,810,989,180.26,,1,101.15,2.29,61.2
27-01-2024,East Asia,Network,821,963,164.74,99.16,1,,2.29,61.2
27-01-2024,South India,Compute,482,579,152.9,98.93,1,101.15,2.29,
27-01-2024,South India,Storage,,470,119.34,99.87,1,101.15,2.29,61.2
27-01-2024,South India,Network,547,704,125.17,99.7,1,101.15,2.29,61.2
27-01-2024,Japan East,Compute,359,411,111.07,99.66,1,101.15,2.29,61.2
27-01-2024,Japan East,Storage,524,700,109.21,99.14,1,101.15,2.29,61.2
27-01-2024,Japan East,Network,438,531,70.49,99.62,1,101.15,2.29,61.2
27-01-2024,Southeast Asia,Compute,482,638,89.09,98.99,1,101.15,,61.2
27-01-2024,Southeast Asia,Storage,280,337,71.63,98.58,1,101.15,2.29,61.2
27-01-2024,Southeast Asia,Network,600,780,135.7,99.15,1,101.15,2.29,61.2
27-01-2024,Korea Central,Compute,421,576,,99.52,1,101.15,2.29,61.2
27-01-2024,Korea Central,Storage,283,356,70.14,99.08,1,101.15,2.29,61.2
27-01-2024,Korea Central,Network,254,294,39.81,99.92,1,101.15,2.29,61.2
27-01-2024,Central India,Compute,473,631,84.52,98.95,1,101.15,2.29,61.2
27-01-2024,Central India,Storage,838,,161.85,99.64,1,101.15,2.29,61.2
27-01-2024,Central India,Network,633,771,192.02,99.98,1,101.15,2.29,61.2
28-01-2024,East Asia,Compute,361,430,72.38,99.48,1,98.84,4.24,83.6
28-01-2024,East Asia,Storage,837,1043,204.06,99.25,1,98.84,4.24,83.6
28-01-2024,East Asia,Network,695,861,204.13,98.66,1,98.84,4.24,83.6
28-01-2024,South India,Compute,282,316,60.96,99.06,1,98.84,4.24,83.6
28-01-2024,South India,Storage,829,923,185.33,98.68,1,98.84,4.24,83.6
28-01-2024,South India,Network,597,812,124.98,,1,98.84,4.24,83.6
28-01-2024,Japan East,Compute,667,823,128.84,99.8,1,98.84,4.24,83.6
28-01-2024,Japan East,Storage,671,741,229.1,,1,98.84,4.24,83.6
28-01-2024,Japan East,Network,616,758,94.9,99.31,1,,4.24,83.6
28-01-2024,Southeast Asia,Compute,255,318,63.92,99.48,1,98.84,4.24,83.6
28-01-2024,Southeast Asia,Storage,862,1116,178.13,99.12,1,98.84,4.24,83.6
28-01-2024,Southeast Asia,Network,859,1047,287.11,98.67,1,98.84,4.24,83.6
28-01-2024,Korea Central,Compute,651,796,145.45,98.51,1,98.84,4.24,83.6
28-01-2024,Korea Central,Storage,626,723,179.32,99.18,1,98.84,4.24,83.6
28-01-2024,Korea Central,Network,386,518,93.59,99.79,1,98.84,4.24,83.6
28-01-2024,Central India,Compute,362,447,58.7,99.97,1,98.84,4.24,83.6
28-01-2024,Central India,Storage,690,906,174.32,,1,98.84,4.24,83.6
28-01-2024,Central India,Network,812,931,199.64,98.65,1,98.84,4.24,83.6
29-01-2024,East Asia,Compute,395,551,100.28,99.76,1,100.34,3.58,60.38
29-01-2024,East Asia,Storage,,395,102.01,99.59,1,100.34,3.58,60.38
29-01-2024,East Asia,Network,448,512,98.12,99.73,1,100.34,3.58,60.38
29-01-2024,South India,Compute,584,741,135.22,98.61,1,100.34,3.58,60.38
29-01-2024,South India,Storage,833,1007,207.47,99.42,1,100.34,3.58,60.38
29-01-2024,South India,Network,284,336,67.03,99.08,1,100.34,3.58,60.38
29-01-2024,Japan East,Compute,655,779,105.04,99.22,1,100.34,3.58,60.38
29-01-2024,Japan East,Storage,860,1128,203.58,99.21,1,100.34,3.58,60.38
29-01-2024,Japan East,Network,640,798,,98.88,1,100.34,3.58,60.38
29-01-2024,Southeast Asia,Compute,639,715,137.06,99.95,1,,3.58,60.38
29-01-2024,Southeast Asia,Storage,524,689,181.59,99.52,1,100.34,3.58,60.38
29-01-2024,Southeast Asia,Network,718,941,152.25,99.76,1,100.34,3.58,60.38
29-01-2024,Korea Central,Compute,532,625,157.57,99.52,1,100.34,,60.38
29-01-2024,Korea Central,Storage,686,768,146.63,99.53,1,100.34,3.58,60.38
29-01-2024,Korea Central,Network,397,,111,99.68,1,100.34,3.58,60.38
29-01-2024,Central India,Compute,373,449,59.02,99.62,1,100.34,3.58,60.38
29-01-2024,Central India,Storage,820,1140,267.74,99.52,1,100.34,3.58,60.38
29-01-2024,Central India,Network,614,743,182.4,99.36,1,100.34,3.58,60.38
30-01-2024,East Asia,Compute,573,714,,99.33,1,100.67,3.28,77.43
30-01-2024,East Asia,Storage,313,351,,99.79,1,100.67,3.28,77.43
30-01-2024,East Asia,Network,868,975,264.98,99.28,1,100.67,3.28,77.43
30-01-2024,South India,Compute,643,857,214.21,99.11,1,100.67,3.28,77.43
30-01-2024,South India,Storage,536,590,177.35,99.82,1,100.67,,77.43
30-01-2024,South India,Network,681,846,178.17,98.56,1,100.67,3.28,77.43
30-01-2024,Japan East,Compute,548,617,88.66,98.92,1,100.67,3.28,77.43
30-01-2024,Japan East,Storage,695,964,159.41,99.35,1,100.67,3.28,77.43
30-01-2024,Japan East,Network,375,440,98.95,98.92,1,100.67,3.28,77.43
30-01-2024,Southeast Asia,Compute,601,,135.86,99.35,1,100.67,3.28,77.43
30-01-2024,Southeast Asia,Storage,343,393,93.96,99.51,1,100.67,3.28,77.43
30-01-2024,Southeast Asia,Network,366,507,80.95,98.58,1,100.67,3.28,77.43
30-01-2024,Korea Central,Compute,886,978,195.05,99.35,1,100.67,3.28,77.43
30-01-2024,Korea Central,Storage,769,856,197.72,99.77,1,100.67,3.28,77.43
30-01-2024,Korea Central,Network,281,361,49.01,98.52,1,100.67,3.28,77.43
30-01-2024,Central India,Compute,487,550,167.44,98.73,1,100.67,3.28,77.43
30-01-2024,Central India,Storage,276,320,76.87,99.11,1,100.67,3.28,77.43
30-01-2024,Central India,Network,559,638,86.97,98.75,1,100.67,3.28,77.43
31-01-2024,East Asia,Compute,452,605,96.2,99.17,1,99.97,2.49,74.47
31-01-2024,East Asia,Storage,780,1048,192.94,98.75,1,99.97,2.49,74.47
31-01-2024,East Asia,Network,766,900,219.61,98.57,1,99.97,2.49,74.47
31-01-2024,South India,Compute,779,1083,141.27,98.81,1,99.97,2.49,74.47
31-01-2024,South India,Storage,569,660,135.38,99.57,1,99.97,2.49,74.47
31-01-2024,South India,Network,635,764,182.54,98.77,1,,2.49,74.47
31-01-2024,Japan East,Compute,810,960,127.21,99.27,1,99.97,2.49,74.47
31-01-2024,Japan East,Storage,325,357,72.58,99.46,1,99.97,2.49,74.47
31-01-2024,Japan East,Network,462,605,134.86,99.88,1,,2.49,74.47
31-01-2024,Southeast Asia,Compute,690,821,111.06,99.57,1,99.97,2.49,74.47
31-01-2024,Southeast Asia,Storage,711,784,121.79,99.51,1,99.97,2.49,74.47
31-01-2024,Southeast Asia,Network,392,492,66.15,99.38,1,99.97,2.49,74.47
31-01-2024,Korea Central,Compute,474,628,76.44,99.26,1,99.97,2.49,74.47
31-01-2024,Korea Central,Storage,337,439,51.78,99.22,1,99.97,2.49,74.47
31-01-2024,Korea Central,Network,268,320,75.1,,1,99.97,2.49,74.47
31-01-2024,Central India,Compute,407,502,141.05,98.77,1,99.97,2.49,74.47
31-01-2024,Central India,Storage,325,430,51.42,99.75,1,99.97,2.49,74.47
31-01-2024,Central India,Network,754,942,163.33,99.75,1,99.97,2.49,74.47
01-02-2024,East Asia,Compute,465,532,84.25,98.72,0,98.95,4.32,61.47
01-02-2024,East Asia,Storage,821,1009,154.15,99.06,0,98.95,4.32,61.47
01-02-2024,East Asia,Network,342,419,83.26,99.71,0,98.95,4.32,61.47
01-02-2024,South India,Compute,337,471,94.02,99.68,0,98.95,4.32,61.47
01-02-2024,South India,Storage,294,327,99.48,98.54,0,98.95,4.32,61.47
01-02-2024,South India,Network,411,574,89.03,99.59,0,98.95,4.32,61.47
01-02-2024,Japan East,Compute,821,951,178.95,99.4,0,98.95,4.32,61.47
01-02-2024,Japan East,Storage,286,376,90.92,99.36,0,98.95,4.32,61.47
01-02-2024,Japan East,Network,473,541,,98.98,0,98.95,4.32,61.47
01-02-2024,Southeast Asia,Compute,615,807,107.15,99.26,0,98.95,4.32,61.47
01-02-2024,Southeast Asia,Storage,872,1017,157.25,99.68,0,98.95,4.32,61.47
01-02-2024,Southeast Asia,Network,414,553,88.02,99.18,0,98.95,4.32,61.47
01-02-2024,Korea Central,Compute,517,590,112.99,99.09,0,98.95,4.32,61.47
01-02-2024,Korea Central,Storage,828,1136,205.55,99.58,0,98.95,4.32,61.47
01-02-2024,Korea Central,Network,798,943,222.41,98.72,0,98.95,4.32,61.47
01-02-2024,Central India,Compute,525,646,113.58,99.05,0,,4.32,61.47
01-02-2024,Central India,Storage,669,802,207.35,98.91,0,98.95,4.32,61.47
01-02-2024,Central India,Network,892,1143,183.49,98.78,0,98.95,4.32,61.47
02-02-2024,East Asia,Compute,286,387,,99.39,0,101.31,3.18,78.7
02-02-2024,East Asia,Storage,,400,77.12,99.49,0,101.31,3.18,78.7
02-02-2024,East Asia,Network,806,932,123.32,99.29,0,101.31,3.18,78.7
02-02-2024,South India,Compute,486,562,114.29,98.62,0,101.31,3.18,
02-02-2024,South India,Storage,296,363,97.33,98.86,0,101.31,3.18,78.7
02-02-2024,South India,Network,827,1074,197.12,98.81,0,101.31,3.18,78.7
02-02-2024,Japan East,Compute,598,,204.65,98.78,0,101.31,3.18,78.7
02-02-2024,Japan East,Storage,902,1134,198.25,99.84,0,101.31,3.18,78.7
02-02-2024,Japan East,Network,537,620,185.01,98.85,0,101.31,3.18,78.7
02-02-2024,Southeast Asia,Compute,335,431,100.57,,0,101.31,3.18,78.7
02-02-2024,Southeast Asia,Storage,889,1220,308.14,99.5,0,101.31,3.18,78.7
02-02-2024,Southeast Asia,Network,726,862,136.74,98.62,0,101.31,3.18,78.7
02-02-2024,Korea Central,Compute,768,917,161.62,99.57,0,101.31,3.18,78.7
02-02-2024,Korea Central,Storage,652,786,137.79,98.83,0,101.31,3.18,78.7
02-02-2024,Korea Central,Network,269,366,88.96,99.52,0,101.31,3.18,78.7
02-02-2024,Central India,Compute,841,1096,269.49,99.31,0,101.31,3.18,78.7
02-02-2024,Central India,Storage,764,945,218.47,99.05,0,101.31,3.18,78.7
02-02-2024,Central India,Network,668,875,107.14,98.96,0,101.31,3.18,78.7
03-02-2024,East Asia,Compute,453,500,76.97,99.87,0,102.07,3.2,87.76
03-02-2024,East Asia,Storage,678,830,120.47,98.69,0,102.07,3.2,87.76
03-02-2024,East Asia,Network,644,748,117.78,99.08,0,102.07,3.2,87.76
03-02-2024,South India,Compute,626,842,102.66,98.88,0,102.07,3.2,87.76
03-02-2024,South India,Storage,676,760,178.37,99.67,0,102.07,3.2,87.76
03-02-2024,South India,Network,886,1169,223.31,98.7,0,102.07,3.2,87.76
03-02-2024,Japan East,Compute,805,1065,271.83,99.72,0,102.07,3.2,87.76
03-02-2024,Japan East,Storage,509,675,157.63,98.64,0,102.07,3.2,87.76
03-02-2024,Japan East,Network,427,570,97.13,99.32,0,102.07,3.2,87.76
03-02-2024,Southeast Asia,Compute,873,1081,263.7,99.19,0,102.07,3.2,87.76
03-02-2024,Southeast Asia,Storage,810,1114,216.64,99.8,0,102.07,3.2,87.76
03-02-2024,Southeast Asia,Network,247,306,75.61,98.84,0,102.07,3.2,
03-02-2024,Korea Central,Compute,898,1108,170.95,99.93,0,102.07,3.2,
03-02-2024,Korea Central,Storage,782,922,260.22,98.92,0,102.07,3.2,87.76
03-02-2024,Korea Central,Network,251,283,66.81,99.77,0,102.07,3.2,
03-02-2024,Central India,Compute,535,608,135.22,99.19,0,102.07,3.2,87.76
03-02-2024,Central India,Storage,627,833,195.87,99.29,0,102.07,3.2,87.76
03-02-2024,Central India,Network,311,361,69.86,99.05,0,102.07,3.2,87.76
04-02-2024,East Asia,Compute,252,303,82.19,99.17,1,101.57,2.59,60.95
04-02-2024,East Asia,Storage,846,1105,190.51,99.74,1,101.57,2.59,60.95
04-02-2024,East Asia,Network,384,511,123.89,98.75,1,101.57,2.59,60.95
04-02-2024,South India,Compute,256,289,78.94,98.61,1,101.57,2.59,60.95
04-02-2024,South India,Storage,256,310,75.2,99,1,101.57,2.59,60.95
04-02-2024,South India,Network,845,1065,214.83,98.51,1,101.57,2.59,60.95
04-02-2024,Japan East,Compute,681,949,150.48,99.44,1,101.57,,60.95
04-02-2024,Japan East,Storage,503,553,153.44,,1,101.57,2.59,60.95
04-02-2024,Japan East,Network,726,884,245.9,,1,101.57,2.59,60.95
04-02-2024,Southeast Asia,Compute,748,862,229.8,98.9,1,101.57,2.59,60.95
04-02-2024,Southeast Asia,Storage,717,814,235.89,98.62,1,101.57,2.59,60.95
04-02-2024,Southeast Asia,Network,717,804,123.44,99.82,1,101.57,2.59,60.95
04-02-2024,Korea Central,Compute,431,508,143.89,98.63,1,101.57,2.59,60.95
04-02-2024,Korea Central,Storage,273,338,84.89,98.69,1,101.57,2.59,60.95
04-02-2024,Korea Central,Network,446,557,70,98.69,1,101.57,2.59,60.95
04-02-2024,Central India,Compute,274,325,74.97,99.88,1,101.57,2.59,60.95
04-02-2024,Central India,Storage,894,993,310.76,,1,101.57,2.59,60.95
04-02-2024,Central India,Network,482,552,131.45,99.61,1,101.57,2.59,60.95
